,Unnamed: 0,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,cleaning_fee,guests_included,extra_people,maximum_nights,availability_90,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,first_review_since_host,last_review_month,host_active_days,Wireless_Internet,Heating,Kitchen,Smoke_Detector,Essentials,Dryer,Washer,Shampoo,TV,Carbon_Monoxide_Detector,Fire_Extinguisher,Free_Parking_on_Premises,Family/Kid_Friendly,First_Aid_Kit,Cable_TV,Indoor_Fireplace,Pets_live_on_this_property,Hangers,Elevator_in_Building,Hair_Dryer,Laptop_Friendly_Workspace,Iron,Safety_Card,Air_Conditioning,24-Hour_Check-in,Buzzer/Wireless_Intercom,Pets_Allowed,Gym,yield
38,38,within an hour,100%,0.0,1.0,1.0,Queen Anne,1.0,Apartment,Entire home/apt,4,1.0,1.0,2.0,50.0,2,25.0,365,76,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1.0,moderate,0.0,0.0,2,0-6 months,2-8 weeks,155.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0
39,39,within a few hours,100%,1.0,1.0,1.0,Queen Anne,1.0,Apartment,Entire home/apt,2,1.0,0.0,1.0,20.0,1,0.0,1125,40,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,flexible,0.0,0.0,1,2-3 years,2-6 months,1372.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,475.2
40,40,within an hour,100%,0.0,1.0,1.0,Queen Anne,1.0,Apartment,Entire home/apt,4,1.0,1.0,2.0,40.0,2,15.0,1125,76,80-94/100,10/10,0-8/10,10/10,10/10,10/10,9/10,0.0,moderate,0.0,0.0,1,0-6 months,0-2 weeks,463.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.0
41,41,within a few hours,100%,0.0,1.0,1.0,Queen Anne,1.0,House,Entire home/apt,3,1.0,1.0,2.0,100.0,2,20.0,365,43,80-94/100,9/10,10/10,9/10,9/10,10/10,10/10,0.0,strict,1.0,1.0,1,6-12 months,2-6 months,869.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.24
42,42,unknown,unknown,0.0,1.0,1.0,Queen Anne,1.0,House,Entire home/apt,4,1.5,2.0,2.0,100.0,4,0.0,30,33,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0.0,moderate,0.0,0.0,1,1-2 years,2-6 months,1337.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,966.0
43,43,within an hour,100%,1.0,1.0,1.0,Queen Anne,1.0,Apartment,Entire home/apt,3,1.5,1.0,2.0,50.0,1,0.0,1125,64,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,1-2 years,0-2 weeks,550.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1005.0
44,44,within a day,0-49%,0.0,1.0,1.0,Queen Anne,1.0,House,Private room,5,1.0,1.0,1.0,0.0,1,0.0,1125,11,95-100/100,10/10,10/10,9/10,9/10,10/10,10/10,0.0,flexible,0.0,0.0,1,0-6 months,2-6 months,222.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.5
45,45,within a day,0-49%,0.0,1.0,1.0,Queen Anne,1.0,Apartment,Entire home/apt,2,1.0,0.0,1.0,0.0,1,0.0,1125,87,80-94/100,9/10,9/10,9/10,9/10,9/10,9/10,0.0,flexible,0.0,0.0,1,1-2 years,0-2 weeks,832.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,229.0
46,46,within a day,50-89%,0.0,1.0,1.0,Queen Anne,1.0,House,Entire home/apt,10,3.0,4.0,4.0,200.0,1,0.0,1125,90,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,strict,0.0,0.0,1,no reviews,no reviews,669.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47,within an hour,100%,0.0,1.0,1.0,Queen Anne,1.0,House,Entire home/apt,2,1.0,0.0,1.0,50.0,1,0.0,1125,89,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,2-3 years,0-2 weeks,1214.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.2
48,48,unknown,unknown,0.0,1.0,1.0,Queen Anne,1.0,House,Entire home/apt,4,1.0,1.0,2.0,55.0,2,25.0,1125,20,95-100/100,0-8/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,0-6 months,6-12 months,327.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.2
49,49,within an hour,100%,0.0,1.0,1.0,Queen Anne,1.0,House,Entire home/apt,4,1.0,1.0,3.0,75.0,2,25.0,1125,89,80-94/100,10/10,10/10,9/10,10/10,10/10,9/10,1.0,moderate,0.0,0.0,1,0-6 months,0-2 weeks,999.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0
50,50,within an hour,100%,0.0,1.0,1.0,Queen Anne,1.0,House,Entire home/apt,2,1.0,0.0,1.0,50.0,2,50.0,1125,81,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,0-6 months,0-2 weeks,149.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,198.0
51,51,within an hour,100%,0.0,1.0,1.0,Queen Anne,0.0,Apartment,Entire home/apt,2,1.0,0.0,1.0,40.0,1,0.0,1125,29,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,1,no reviews,no reviews,336.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,unknown,unknown,0.0,1.0,1.0,Queen Anne,1.0,Apartment,Entire home/apt,3,1.0,1.0,1.0,20.0,2,20.0,1125,28,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1.0,moderate,0.0,0.0,2,2-3 years,2-6 months,1211.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.36
53,53,unknown,unknown,0.0,1.0,0.0,Queen Anne,1.0,Apartment,Private room,3,1.0,1.0,1.0,0.0,1,0.0,1125,76,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,1,no reviews,no reviews,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
54,54,within a few hours,100%,0.0,1.0,1.0,Queen Anne,1.0,House,Entire home/apt,2,1.5,1.0,1.0,50.0,2,30.0,1125,0,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,strict,0.0,0.0,1,no reviews,no reviews,1588.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,55,within an hour,100%,0.0,1.0,1.0,Queen Anne,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,30.0,2,10.0,1125,69,80-94/100,10/10,10/10,10/10,10/10,10/10,9/10,0.0,moderate,0.0,0.0,1,0-6 months,0-2 weeks,376.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1635.6
56,56,within a day,50-89%,0.0,1.0,1.0,Queen Anne,1.0,House,Private room,2,1.0,1.0,1.0,0.0,1,0.0,1125,90,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,flexible,0.0,0.0,1,1-2 years,2-8 weeks,608.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
57,57,within an hour,100%,1.0,1.0,1.0,Queen Anne,1.0,House,Entire home/apt,2,1.0,0.0,1.0,60.0,1,0.0,1125,50,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1.0,moderate,0.0,0.0,1,0-6 months,0-2 weeks,691.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1174.2
58,58,unknown,unknown,0.0,1.0,0.0,Queen Anne,1.0,House,Entire home/apt,4,2.5,3.0,3.0,120.0,4,20.0,1125,90,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,moderate,0.0,0.0,1,no reviews,no reviews,418.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,59,within a day,100%,0.0,1.0,1.0,Queen Anne,1.0,House,Private room,2,2.0,1.0,1.0,0.0,1,0.0,1125,0,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,4+ years,2-8 weeks,1705.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0
60,60,unknown,unknown,0.0,1.0,1.0,Queen Anne,1.0,Apartment,Private room,2,1.0,1.0,1.0,20.0,1,0.0,1125,0,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,flexible,0.0,0.0,2,2-3 years,2-6 months,1211.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5
61,61,within an hour,100%,1.0,1.0,1.0,Queen Anne,1.0,Apartment,Entire home/apt,2,1.0,0.0,1.0,25.0,1,0.0,14,45,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0.0,strict,1.0,1.0,5,1-2 years,0-2 weeks,1161.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,943.2
62,62,within a few hours,100%,0.0,1.0,0.0,Queen Anne,1.0,House,Private room,2,1.0,1.0,1.0,0.0,2,15.0,6,89,80-94/100,9/10,9/10,10/10,10/10,10/10,9/10,0.0,flexible,0.0,0.0,1,0-6 months,0-2 weeks,233.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.8
63,63,within an hour,100%,1.0,1.0,1.0,Queen Anne,1.0,Other,Private room,2,1.0,1.0,2.0,25.0,2,0.0,7,44,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0.0,strict,1.0,1.0,5,0-6 months,0-2 weeks,1161.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.2
64,64,within an hour,50-89%,0.0,1.0,0.0,Queen Anne,1.0,House,Entire home/apt,4,1.0,2.0,2.0,78.0,4,50.0,15,48,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,moderate,0.0,0.0,1,no reviews,no reviews,77.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65,within an hour,100%,0.0,1.0,1.0,Ballard,0.0,House,Entire home/apt,6,2.5,3.0,4.0,100.0,6,100.0,1125,25,80-94/100,9/10,9/10,10/10,10/10,10/10,9/10,0.0,strict,0.0,0.0,1,2-3 years,2-8 weeks,1278.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1237.6
66,66,within an hour,100%,0.0,1.0,1.0,Ballard,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,50.0,2,20.0,1125,75,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1.0,moderate,0.0,0.0,1,0-6 months,2-8 weeks,536.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.7
67,67,within a few hours,100%,1.0,1.0,1.0,Ballard,1.0,House,Entire home/apt,12,3.5,5.0,7.0,250.0,1,0.0,1125,46,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0.0,strict,0.0,0.0,1,6-12 months,2-8 weeks,306.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1925.1
68,68,within a few hours,100%,0.0,1.0,1.0,Ballard,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,50.0,1,0.0,1125,0,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0.0,flexible,0.0,0.0,1,2-3 years,2-8 weeks,1036.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.75
69,69,within an hour,100%,0.0,1.0,0.0,Ballard,0.0,Apartment,Private room,2,1.0,1.0,1.0,0.0,0,0.0,1125,80,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,1,no reviews,no reviews,254.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70,70,unknown,unknown,0.0,1.0,0.0,Ballard,1.0,Apartment,Private room,2,1.0,1.0,1.0,0.0,1,0.0,1125,0,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,1,no reviews,no reviews,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71,within a few hours,100%,0.0,1.0,1.0,Ballard,1.0,House,Private room,2,1.0,1.0,1.0,12.0,1,0.0,1125,85,80-94/100,9/10,10/10,10/10,10/10,10/10,10/10,0.0,flexible,0.0,0.0,1,2-3 years,2-8 weeks,1449.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,194.11
72,72,within an hour,50-89%,0.0,1.0,1.0,Ballard,1.0,Apartment,Private room,4,1.0,1.0,4.0,15.0,2,10.0,1125,89,0-79/100,0-8/10,0-8/10,9/10,9/10,9/10,0-8/10,0.0,strict,0.0,1.0,1,2-3 years,2-6 months,1630.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,144.29
73,73,within a day,100%,0.0,1.0,1.0,Ballard,1.0,House,Entire home/apt,4,1.0,2.0,2.0,45.0,4,30.0,14,88,95-100/100,9/10,9/10,10/10,10/10,10/10,9/10,0.0,moderate,1.0,1.0,1,0-6 months,2-6 months,971.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.6
74,74,within a few hours,100%,0.0,1.0,1.0,Ballard,1.0,House,Private room,2,1.0,1.0,1.0,0.0,1,0.0,1125,68,80-94/100,10/10,9/10,10/10,10/10,10/10,10/10,0.0,flexible,0.0,0.0,1,2-3 years,2-8 weeks,1530.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.2
75,75,within an hour,100%,0.0,1.0,1.0,Ballard,1.0,House,Private room,2,1.0,1.0,1.0,25.0,1,10.0,1125,73,80-94/100,9/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,0-6 months,0-2 weeks,601.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.3
76,76,within an hour,100%,1.0,1.0,1.0,Ballard,1.0,House,Private room,4,1.0,1.0,2.0,30.0,2,35.0,90,52,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,0-6 months,2-8 weeks,1205.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.5
77,77,within an hour,100%,0.0,1.0,1.0,Ballard,1.0,House,Private room,2,1.0,1.0,1.0,0.0,1,0.0,1125,79,80-94/100,10/10,10/10,10/10,10/10,10/10,0-8/10,1.0,flexible,0.0,0.0,1,0-6 months,6-12 months,483.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.5
78,78,within an hour,100%,0.0,1.0,1.0,Ballard,1.0,House,Private room,2,1.0,1.0,1.0,45.0,1,0.0,26,79,80-94/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,3,6-12 months,2-8 weeks,429.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.75
79,79,within an hour,100%,0.0,1.0,1.0,Ballard,1.0,House,Private room,1,1.0,1.0,1.0,0.0,1,0.0,1125,0,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,3,no reviews,no reviews,429.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,80,within an hour,100%,0.0,1.0,1.0,Ballard,1.0,House,Entire home/apt,4,1.0,0.0,2.0,50.0,2,10.0,1125,0,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,strict,0.0,0.0,1,no reviews,no reviews,1637.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
81,81,within an hour,100%,0.0,1.0,1.0,Ballard,1.0,House,Entire home/apt,6,1.0,3.0,4.0,0.0,4,20.0,1125,79,80-94/100,9/10,10/10,10/10,10/10,10/10,9/10,1.0,moderate,0.0,0.0,2,1-2 years,0-2 weeks,1348.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1168.16
82,82,within an hour,100%,1.0,1.0,1.0,Ballard,1.0,Apartment,Entire home/apt,2,1.5,1.0,1.0,75.0,0,0.0,1125,79,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,strict,0.0,0.0,1,6-12 months,2-8 weeks,905.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,791.25
83,83,within a day,50-89%,0.0,1.0,1.0,Ballard,1.0,House,Private room,2,0.5,1.0,1.0,0.0,1,0.0,1125,0,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,2,no reviews,no reviews,115.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,84,within an hour,100%,1.0,1.0,1.0,Ballard,1.0,Apartment,Entire home/apt,4,1.0,1.0,3.0,75.0,1,0.0,999,76,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,strict,0.0,0.0,2,4+ years,6-12 months,2246.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.70000000000005
85,85,unknown,unknown,0.0,1.0,1.0,Ballard,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,0.0,1,0.0,1125,0,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,strict,0.0,0.0,1,no reviews,no reviews,1185.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,86,within a few hours,100%,1.0,1.0,0.0,Ballard,1.0,Apartment,Entire home/apt,4,2.0,2.0,2.0,0.0,1,0.0,1125,33,80-94/100,10/10,10/10,10/10,10/10,10/10,9/10,0.0,moderate,0.0,0.0,1,1-2 years,2-6 months,1063.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,444.0
87,87,unknown,unknown,0.0,1.0,1.0,Ballard,0.0,House,Private room,1,1.0,1.0,1.0,10.0,1,20.0,1125,88,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,1,no reviews,no reviews,390.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
88,88,within a few hours,100%,0.0,1.0,1.0,Ballard,1.0,Apartment,Entire home/apt,6,1.0,2.0,3.0,0.0,4,0.0,15,0,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,moderate,0.0,0.0,1,no reviews,no reviews,1274.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
89,89,within a day,100%,0.0,1.0,1.0,Ballard,1.0,Apartment,Entire home/apt,2,1.5,1.0,1.0,60.0,2,50.0,1125,60,95-100/100,10/10,10/10,10/10,10/10,9/10,9/10,0.0,strict,0.0,0.0,1,1-2 years,2-6 months,1337.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
